codigo;referencia;nome;grupo;estoque_31_12_2024;estoque_atual;diferenca_quantidade;preco_custo;valor_total_31_12_2024;valor_total_atual;diferenca_valor;movimentacoes_revertidas;saldos_redefinidos
4575;GX065814;MOTOR DE ELIMENTACAO DE PAPEL-CP6244/5306;PEÇAS;1,0;1,0;0,0;259,96;259,96;259,96;0,0;0;0
4576;B0652428;ENGRENAGEM DO AGITADOR-6002;PEÇAS;0,0;0,0;0,0;3,18;0,0;0,0;0,0;0;0
4577;AX640202;VENTILADOR MPC2051;PEÇAS;0,0;0,0;0,0;54,3;0,0;0,0;0,0;0;0
4578;D0394907;TAMPA TRASEIRA MPC2051;PEÇAS;2,0;2,0;0,0;11,37;22,74;22,74;0,0;0;0
4579;D1274104;BASE DA PRESSAO MP301SPF;PEÇAS;7,0;7,0;0,0;82,44;577,08;577,08;0,0;0;0
458;C2174250;COBERTURA 5303;PEÇAS;1,0;1,0;0,0;51,21;51,21;51,21;0,0;0;0
4580;D1274131;ALAVANCA DE PRESSAO TRASEIRA MP301SPF;PEÇAS;7,0;7,0;0,0;28,78;201,46;201,46;0,0;0;0
4581;D1274153;AMORTECEDOR DA TRAVA MP301SPF;PEÇAS;4,0;4,0;0,0;15,65;62,6;62,6;0,0;0;0
4582;D1274155;ALAVANCA DE LIBERACAO DA PRESSAO MP301SPF;PEÇAS;4,0;4,0;0,0;15,19;60,76;60,76;0,0;0;0
4583;AA061107;MOLA MP301SPF;PEÇAS;0,0;0,0;0,0;20,82;0,0;0,0;0,0;0;0
4584;B2233255;UNIDADE DE BOMBA - DSC545;PEÇAS;0,0;0,0;0,0;256,3;0,0;0,0;0,0;0;0
4585;M0521052;ALAVANCA DIREITA SP5210SP;PEÇAS;1,0;1,0;0,0;79,0;79,0;79,0;0,0;0;0
4586;AB011459;ENGRENAGEM DO EIXO AGITADOR  -  8002;PEÇAS;0,0;0,0;0,0;2,97;0,0;0,0;0,0;0;0
4589;D0396229;ALAVANCA FRONTAL MPC2030;PEÇAS;1,0;2,0;1,0;29,0;29,0;58,0;29,0;1;0
459;73204012;COBERTURA DA TAMPA(73204011);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4590;D1172825;BATENTE LATERAL FRONTAL MPC305SP;PEÇAS;1,0;1,0;0,0;56,64;56,64;56,64;0,0;0;0
4591;28209U.;GABINETE PEQ DSM615/618/618D/616/620D/716/721D-U;COPIADORAS;0,0;0,0;0,0;266,35;0,0;0,0;0,0;0;0
4592;D1174053;SLLEVE FUGING - MPC305;SUPRIMENTOS;0,0;0,0;0,0;1191,63;0,0;0,0;0,0;0;0
4593;C2612427;CONJUNTO DA BOMBA DE TINTA 5306/5308;PEÇAS;0,0;0,0;0,0;290,77;0,0;0,0;0,0;0;0
4594;AE020204;ROLO DE PRESSÃO-MP C305;PEÇAS;0,0;0,0;0,0;451,97;0,0;0,0;0,0;0;0
4595;;Produto 4595;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4596;AE042066;ROLO DE LIMPEZA DA PRESSAO-DSM651/660/675/755;PEÇAS;1,0;1,0;0,0;63,69;63,69;63,69;0,0;0;0
4597;A2933230;PUXADOR DA GARRAFA DE TONER - 3370;PEÇAS;1,0;1,0;0,0;15,73;15,73;15,73;0,0;0;0
4598;B0653306;ENGRENAGEM DA GARRAFA DE TONER - DSM660;PEÇAS;1,0;1,0;0,0;161,05;161,05;161,05;0,0;0;0
4599;B4772225;ROLO DE INTR.-PROC550-700EX/901/901S/651EX/751EX/7;PEÇAS;1,0;1,0;0,0;13,65;13,65;13,65;0,0;0;0
46;A0074221;ALIMENTADOR DO OLEO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
460;A0774111;COBERTURA DA UNID. DE FUSAO P/2613Z;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4600;D0624191;BUCHA DA UND DE OLEO - DSM675;PEÇAS;1,0;1,0;0,0;11,94;11,94;11,94;0,0;0;0
4601;D0624192;BUCHA TRAS.DO ROLO ALIMENT DE OLEO-7502/DSM675;PEÇAS;1,0;1,0;0,0;11,94;11,94;11,94;0,0;0;0
4603;D1051411;PAINEL OPERACIONAL - MPC2051;PEÇAS;0,0;0,0;0,0;2432,94;0,0;0,0;0,0;0;0
4604;AE030053;ROLAMENTO 8X19-P7575;PEÇAS;6,0;6,0;0,0;51,93;311,58;311,58;0,0;0;0
4605;AE030054;ROLAMENTO 40X52- P7575;PEÇAS;6,0;6,0;0,0;88,93;533,58;533,58;0,0;0;0
4606;AF030080;ROLO IN PAPEL-PROC1357EX/PROC900/900S/720/901;PEÇAS;1,0;1,0;0,0;27,28;27,28;27,28;0,0;0;0
4607;A2933234;FOLHA DE PROTEÇÃO DA UNIDADE TONER -3370;PEÇAS;1,0;1,0;0,0;14,41;14,41;14,41;0,0;0;0
4608;B2461233;FILTRO DE OZONIO FRONTAL;PEÇAS;2,0;2,0;0,0;55,82;111,64;111,64;0,0;0;0
4609;B2472330;ESCOVA DE LIMPEZA 3265/6002/8502;PEÇAS;0,0;0,0;0,0;166,56;0,0;0,0;0,0;0;0
461;A1524010;COBERTURA DA UNIDADE DE FUSAO - 2613;PEÇAS;0,0;0,0;0,0;42,55;0,0;0,0;0,0;0;0
4610;B2473340;FILTRO DE REVELAÇÃO - DSM 755/PROC 550/700EX;PEÇAS;2,0;2,0;0,0;1,78;3,56;3,56;0,0;0;0
4611;W802P400341;SISTEMA MULTIFUNC. COLOR MPC305SP - THB;LOCACAO;1,0;1,0;0,0;4302,02;4302,02;4302,02;0,0;0;0
4612;AB017769;ENGRENAGEM DE SAIDA - 1;PEÇAS;1,0;1,0;0,0;5,52;5,52;5,52;0,0;0;0
4613;AX060356;MOTOR COLETOR DE TONER;PEÇAS;1,0;1,0;0,0;155,38;155,38;155,38;0,0;0;0
4614;AE032030;BUCHA DO ROLO DE PRESSAO - DSC 525;PEÇAS;0,0;0,0;0,0;3,21;0,0;0,0;0,0;0;0
4615;AX200309;CLUTCH MAGNETICA Z43-DSM416;PEÇAS;0,0;0,0;0,0;61,01;0,0;0,0;0,0;0;0
4616;19714;HD SATA 500GB;PEÇAS;0,0;0,0;0,0;225,0;0,0;0,0;0,0;0;0
4617;B2384070;CORREIA DA FUSÃO - DSC525;PEÇAS;0,0;0,0;0,0;437,34;0,0;0,0;0,0;0;0
4618;A2933227;EIXO DA ALAVANCA DO TONER - 3370;PEÇAS;1,0;1,0;0,0;46,87;46,87;46,87;0,0;0;0
4619;AF031083;ROLETE DE ALIMT DO BY PASS-DSM660/651/MP6001/7001;PEÇAS;1,0;1,0;0,0;23,31;23,31;23,31;0,0;0;0
462;A1524450;COBERTURA DA UNIDADE DE SAIDA P/2613Z;PEÇAS;0,0;0,0;0,0;55,18;0,0;0,0;0,0;0;0
4620;W3029505751;SIST.MULTIFUNCIONAL MP201 RICOH;MAQUINAS USADAS;0,0;0,0;0,0;2078,44;0,0;0,0;0,0;0;0
4622;V9735200263;SIST. MULTIF COLORIDO MPC2051 MR RICOH-RIOMAR;MAQUINAS USADAS;1,0;1,0;0,0;7289,22;7289,22;7289,22;0,0;0;0
4623;W802P400388;SISTEMA MULTIFUNC COLORIDO MPC305SP;MAQUINAS USADAS;1,0;1,0;0,0;4302,02;4302,02;4302,02;0,0;0;0
4625;AA063710;MOLA MPC301.;PEÇAS;0,0;0,0;0,0;62,0;0,0;0,0;0,0;0;0
4626;T332QB00840;COPIADORA MULTIFUNCIONAL 3510 RICOH;COPIADORAS;0,0;0,0;0,0;709,62;0,0;0,0;0,0;0;0
4627;AE012030;ROLO DE AQUECIMENTO - DSC 525;PEÇAS;0,0;0,0;0,0;77,26;0,0;0,0;0,0;0;0
4628;D0391256;LIMPADOR DO FILTRO DO LASER - MP C2050;PEÇAS;0,0;0,0;0,0;35,0;0,0;0,0;0,0;0;0
4629;T333QA01547;COPIADORA MULTIFUNCIONA 3510 RICOH-RIOMAR;COPIADORAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
463;71820011;COBERTURA DA UNIDADE FUSORA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4630;A2293154;SELO SUPERIOR DA UNID DE REV-6002/7502;PEÇAS;1,0;1,0;0,0;23,77;23,77;23,77;0,0;0;0
4633;W802P800166;SISTEMA MULTIFUNC COLORIDO MPC305SP-FUNDAÇÃO;COPIADORAS;1,0;1,0;0,0;4302,02;4302,02;4302,02;0,0;0;0
4634;D214Z100901;DUPLICADOR DIGITAL DX2330 RICOH-SIND BANC;MAQUINAS USADAS;1,0;1,0;0,0;2989,49;2989,49;2989,49;0,0;0;0
4635;C2572895;CALÇO DE SEPARAÇÃO - CP6334;PEÇAS;2,0;2,0;0,0;20,6;41,2;41,2;0,0;0;0
4636;AX200310;EMBREAGEM DO BYPASS DSM416;PEÇAS;4,0;4,0;0,0;67,79;271,16;271,16;0,0;0;0
4637;M0524101;ROLO DA FUSÃO - SP 5200S;PEÇAS;2,0;2,0;0,0;608,11;1216,22;1216,22;0,0;0;0
4638;M0212966;PLACA GUIA SP5200;PEÇAS;0,0;0,0;0,0;79,0;0,0;0,0;0,0;0;0
4639;B0652762;FIAÇAO DO SENSOR DE ALIMENTAÇÃO - 7502;PEÇAS;3,0;3,0;0,0;4,13;12,39;12,39;0,0;0;0
464;A0073342;COBERTURA DA UNIDADE REVELACAO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4640;42063R;TINTA VERMELHA PRIPORT TIPO II;SUPRIMENTOS;0,0;0,0;0,0;30,38;0,0;0,0;0,0;0;0
4641;T333QA01712;COPIADORA MULTF 3510 RICOH - MASTER TREIN;MAQUINAS USADAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
4642;T333QA00273;COPIADORA MULTF 3510 RICOH;LOCACAO;0,0;0,0;0,0;709,62;0,0;0,0;0,0;0;0
4643;T333QA01113;COPIADORA MULTF 3510 RICOH - CAMILA FRAGOSO;COPIADORAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
4644;AE030065;ROLAMENTO FUSAO - DSC525;PEÇAS;0,0;0,0;0,0;15,88;0,0;0,0;0,0;0;0
4645;AE040064;CORREIA DO ROLO TENSIONADOR DSC 525;PEÇAS;0,0;0,0;0,0;24,97;0,0;0,0;0,0;0;0
4646;B8303503;ROLETE DE ESPONJA-DSM7110/10512;PEÇAS;0,0;0,0;0,0;10,44;0,0;0,0;0,0;0;0
4647;M0521053;ALAVANCA ESQUERDA SP5210SF;PEÇAS;1,0;1,0;0,0;79,0;79,0;79,0;0,0;0;0
4648;D1175403;PLACA CONTROLLER MPC305SPF;PEÇAS;0,0;0,0;0,0;4729,48;0,0;0,0;0,0;0;0
4649;C2613656;PLACA DE PRESSAO DA EJECAO DO MASTER-6143;PEÇAS;0,0;0,0;0,0;160,0;0,0;0,0;0,0;0;0
465;A1341396;COBERTURA DE ORIGINAIS;PEÇAS;0,0;0,0;0,0;32,32;0,0;0,0;0,0;0;0
4650;D1052915;CHAPA GUIA VERTICAL MPC2051;PEÇAS;5,0;5,0;0,0;51,28;256,4;256,4;0,0;0;0
4651;;Produto 4651;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4652;B8725820;MOTOR DE PASSO DC24VB;PEÇAS;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0;0
4653;MPC3001U;MAQUINA COPIADORA MR RICOH MPC3001U RECONDICIONADA;COPIADORAS;0,0;0,0;0,0;4702,8;0,0;0,0;0,0;0;0
4654;841813R;CARTUCHO DE TONER PRETO MPC3003/3503;SUPRIMENTOS;0,0;0,0;0,0;415,5;0,0;0,0;0,0;6;0
4655;841814R;CARTUCHO DE TONER AMARELO MPC3003/3503;SUPRIMENTOS;0,0;2,0;2,0;415,5;0,0;831,0;831,0;1;0
4656;841815R;CARTUCHO DE TONER MAGENTA MPC3003-3503;SUPRIMENTOS;1,0;2,0;1,0;415,5;415,5;831,0;415,5;2;0
4657;841816R;CARTUCHO DE TONER CYAN MPC3003-3503;SUPRIMENTOS;0,0;2,0;2,0;415,5;0,0;831,0;831,0;1;0
4659;AE010054;ROLO FUSOR - DSC530;PEÇAS;0,0;0,0;0,0;183,65;0,0;0,0;0,0;0;0
466;C2032130;COBERTURA DE SAIDA DO MASTER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4660;B7002505;CHAPA GUIA;PEÇAS;0,0;0,0;0,0;58,54;0,0;0,0;0,0;0;0
4661;;Produto 4661;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4662;T333QA00451;COPIADORA MULTIFUNCIONAL 3510 RICOH - CENTEC;COPIADORAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
4663;T333QA01544;COPIADORA MULTIFUNCIONAL 3510 RICOH - CENTEC;COPIADORAS;0,0;0,0;0,0;709,62;0,0;0,0;0,0;0;0
4665;V973701018;SISTEMA MULTIF COLORIDO MPC2051 RICOH;MAQUINAS USADAS;1,0;1,0;0,0;7289,22;7289,22;7289,22;0,0;0;0
4666;416502R;SISTEMA MULTIF. COLORIDO MPC3003SP;COPIADORAS;0,0;0,0;0,0;13397,24;0,0;0,0;0,0;6;0
4667;E154M661514;SISTEMA MULTIF.COLORIDO MOC3003SP-RDS;COPIADORAS;1,0;1,0;0,0;13397,24;13397,24;13397,24;0,0;0;0
4668;;Produto 4668;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4669;T333QA01136;COPIADORA MULTIFUNC 3510 RICOH;MAQUINAS USADAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
467;7500823;COBERTURA FRONTAL DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4671;D1274604;CHAPA GUIA DA REVERSAO DO PAPEL MP301PF;PEÇAS;1,0;1,0;0,0;114,16;114,16;114,16;0,0;0;0
4673;D1582592;CALÇO DE FRICÇÃO COMPLETA MP2001;PEÇAS;31,0;31,0;0,0;25,28;783,68;783,68;0,0;0;0
4675;AZ320152;PLACA DE CARGA - DSM715/MP1900/MP201 RICOH;PEÇAS;0,0;0,0;0,0;223,51;0,0;0,0;0,0;0;0
4676;1696/00R;GABINETE TIPO F - MPC2003/4503/5503/6003;PEÇAS;3,0;3,0;0,0;447,96;1343,88;1343,88;0,0;0;0
4677;W912PB05812;SISTEMA MULTIFUNC MONO MP301SPF;COPIADORAS;1,0;1,0;0,0;3134,29;3134,29;3134,29;0,0;0;0
4679;W912PC00691;SISTEMA MULTIFUNC MONO MP301PF RICOH;MAQUINAS USADAS;1,0;1,0;0,0;3134,29;3134,29;3134,29;0,0;0;0
468;AA150190;COBERTURA FRONTAL DA LAMINA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4680;W912PB05961;SISTEMA NUTIFUNC MONO MP301SPF-RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;3134,29;3134,29;3134,29;0,0;0;0
4681;T333QA01499;COPIADORA MULTIFUNCIONAL 3510 RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
4682;T333QA01226;COPIADORA MULTIFUNCIONAL 3510 RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
4683;T333QA01550;COPIADORA MULTIFUNCIONAL 3510 RICOH-CENTEC;COPIADORAS;0,0;0,0;0,0;709,62;0,0;0,0;0,0;0;0
4684;T333QA01545;COPIADORA MULTIF 3510 RICOH;MAQUINAS USADAS;1,0;1,0;0,0;709,62;709,62;709,62;0,0;0;0
4685;;Produto 4685;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4686;D1165105R;PLACA BICU - MP201;PEÇAS;1,0;1,0;0,0;2012,7;2012,7;2012,7;0,0;0;0
4688;D1862209R;CILINDRO DE COR MPC3003/3503;SUPRIMENTOS;0,0;0,0;0,0;1951,73;0,0;0,0;0,0;0;0
4689;841849R;CARTUCHO DE TONER PRETO MPC4503/5503/6003;SUPRIMENTOS;0,0;0,0;0,0;196,97;0,0;0,0;0,0;0;0
469;54082068;COBERTURA TRASEIRA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4690;841850;CARTUCHO DE TONER AMARELO MPC4503/5503/6003;SUPRIMENTOS;0,0;0,0;0,0;363,07;0,0;0,0;0,0;0;0
4692;841851;CARTUCHO DE TONER MAGENTA MPC4503/5503/6003;SUPRIMENTOS;0,0;0,0;0,0;363,07;0,0;0,0;0,0;0;0
4693;841852;CARTUCHO DE TONER CYAN MOC4503/5503/6003;SUPRIMENTOS;0,0;0,0;0,0;363,07;0,0;0,0;0,0;0;0
4694;416920R;SISTEMA MULTIFUNC COLOR MPC2003SP 120V;COPIADORAS;0,0;0,0;0,0;8856,58;0,0;0,0;0,0;0;0
4695;841921;TONER CYAN MPC2503;SUPRIMENTOS;1,0;1,0;0,0;453,47;453,47;453,47;0,0;0;0
4696;841920;TONER MAGENTA MPC2503;SUPRIMENTOS;0,0;0,0;0,0;453,47;0,0;0,0;0,0;0;0
4697;841918;TONER PRETO MPC2503;SUPRIMENTOS;0,0;0,0;0,0;344,65;0,0;0,0;0,0;0;0
4698;841919;TONER AMARELO MPC2503;SUPRIMENTOS;1,0;1,0;0,0;526,68;526,68;526,68;0,0;0;0
4699;AFICIO MPC2051 USADA;MAQ COPIADORA RICOH MPC2051 USADA  RECONDICIONADA;COPIADORAS;0,0;0,0;0,0;3990,0;0,0;0,0;0,0;0;0
47;AE045015;ALMOFADA DE OLEO 2606E;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
470;AA150191;COBERTURA TRASEIRA DA LAMINA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4701;KS800;DUPLICADOR RISO KS800;DUPLICADORES;0,0;0,0;0,0;871,5;0,0;0,0;0,0;0;0
4703;70026734;TOALHA LIMP ROLO DE CARGA/RCAF MPC2030-2051 PERF;PEÇAS;1,0;1,0;0,0;4,96;4,96;4,96;0,0;0;0
4704;70039683;CARTUCHO TONER PRETO RC MPC2800-C3300 PERF 488G;SUPRIMENTOS;0,0;0,0;0,0;144,19;0,0;0,0;0,0;0;0
4705;70039684;CARTUCHO TONER CIANO RC MPC2800-C3300 PERF 402G;SUPRIMENTOS;0,0;0,0;0,0;353,9;0,0;0,0;0,0;0;0
4706;70039685;CARTUCHO TONER MAGENTA RC MPC2800-C3300 PERF 413G;SUPRIMENTOS;0,0;0,0;0,0;371,94;0,0;0,0;0,0;0;0
4707;70039686;CARTUCHO TONER AMARELO RC MOC2800-C3300 PERF 394G;SUPRIMENTOS;0,0;0,0;0,0;371,94;0,0;0,0;0,0;0;0
4708;70039929;LAMINA DE LIMPEZA FOTORREC RC AF MPC2030-2051 PERF;PEÇAS;0,0;0,0;0,0;35,72;0,0;0,0;0,0;0;0
4709;70039934;ROLO LIMPEZA DO ROLO CARGA RC AF MPC2030-2051-PERF;PEÇAS;1,0;1,0;0,0;39,81;39,81;39,81;0,0;0;0
471;A1523551;COBERTURA UNIDADE DE TONER P/2613Z;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4710;70039941;FOTORRECEPTOR OPC/RC MPC2051/ KATUN ACCESS;PEÇAS;0,0;0,0;0,0;94,5;0,0;0,0;0,0;0;0
4711;70039942;KIT RECONSTRUCAO FOTORRECP RC AF MPC2030-2051 ACCE;SUPRIMENTOS;0,0;0,0;0,0;182,22;0,0;0,0;0,0;0;0
4712;D1175112;PLACA BICO MPC305;PEÇAS;0,0;0,0;0,0;2644,19;0,0;0,0;0,0;0;0
4715;D0671286;PORTA FRONTAL - MP171;PEÇAS;1,0;1,0;0,0;55,95;55,95;55,95;0,0;0;0
4717;D1274179;SUPORTE DA UNHA DE SEPARAÇÃO MP301;PEÇAS;2,0;2,0;0,0;19,75;39,5;39,5;0,0;0;0
4719;D3694664;GUIA DE DIRECAO DE PAPEL INFERIOR MP2550;PEÇAS;3,0;3,0;0,0;139,32;417,96;417,96;0,0;0;0
4720;S9028600042;SIST.MULTIF SP5200;COPIADORAS;1,0;1,0;0,0;4348,91;4348,91;4348,91;0,0;0;0
4722;W912P603162;SIST MULTIF MP301;MAQUINAS USADAS;1,0;1,0;0,0;3134,29;3134,29;3134,29;0,0;0;0
4723;B0444155;MOLA DA UNA DE SEPARAÇÃO 1302/1502;PEÇAS;3,0;3,0;0,0;4,24;12,72;12,72;0,0;0;0
4724;70044678;CARTUCHO DE TONER PRETO/RC AFSP 3510SF/406989 SELE;SUPRIMENTOS;7,0;9,0;2,0;65,8;460,6;592,2;131,6;7;0
4726;;Produto 4726;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4727;T333QA00357;COPIADORA MULTIFUNCIONAL 3510 RICOH-RM CONTAB;MAQUINAS USADAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4728;T333QA00426;COPIADORA MULTIF 3510 RICOH-CART CAVALC;COPIADORAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4729;AF030094;ROLO DE PICKUP PROC5100/5110S;PEÇAS;0,0;0,0;0,0;7,46;0,0;0,0;0,0;0;0
4730;AF031094;ROLO DE ALIMENTAÇÃO PROC5100/5110S;PEÇAS;0,0;0,0;0,0;18,82;0,0;0,0;0,0;0;0
4731;AF032094;ROLO DE SEPARAÇÃO PROC5100/5110S;PEÇAS;0,0;0,0;0,0;12,64;0,0;0,0;0,0;0;0
4732;D0296318;GUIA DE POSIÇÃO FRONTAL - MPC3300;PEÇAS;0,0;0,0;0,0;6,57;0,0;0,0;0,0;0;0
4734;D0894664;CHAPA GUIA UNID TRANF MP2800;PEÇAS;0,0;0,0;0,0;90,22;0,0;0,0;0,0;0;0
4735;J0013001;ROLO DE ALIM DO PAPEL GX3300;PEÇAS;0,0;0,0;0,0;20,0;0,0;0,0;0,0;0;0
4736;J0073018;CALÇO DE FRICÇÃO GX3000/5050N/3050N;PEÇAS;0,0;0,0;0,0;69,37;0,0;0,0;0,0;0;0
4738;W912PC00685;SIST MULTFUNC MP301SPF RICOH - CART. CAVALCANTE;COPIADORAS;1,0;1,0;0,0;3134,29;3134,29;3134,29;0,0;0;0
4739;D1496097;CORREIA DE TRANSFERENCIA MPC4503SP;PEÇAS;0,0;0,0;0,0;1195,3;0,0;0,0;0,0;0;0
4740;D0392810;ALAVANCA DE LIBERACAO DA GAVETA DE PAPEL - 2030;PEÇAS;1,0;1,0;0,0;10,8;10,8;10,8;0,0;0;0
4741;D6065110;PLACA PRINCIPAL DO DF MP301SPF;PEÇAS;2,0;2,0;0,0;44,68;89,36;89,36;0,0;0;0
4742;AB040023;EMBREAGEM 1302;PEÇAS;0,0;0,0;0,0;200,0;0,0;0,0;0,0;0;0
4743;B1294134;PLACA DE CONTATO DOS TERMONTATOS DA FUSAO DSM416PF;PEÇAS;0,0;0,0;0,0;10,13;0,0;0,0;0,0;0;0
4744;D0396323;SUPORTE SENSOR C2051;PEÇAS;1,0;1,0;0,0;8,79;8,79;8,79;0,0;0;0
4746;W3048903143;SIST.MULTIFUNCIONAL MP201 RICOH-RECEPÇÃO;COPIADORAS;1,0;1,0;0,0;2181,23;2181,23;2181,23;0,0;0;0
4748;C2382412;CAME DO CLAMPER 6123L;PEÇAS;0,0;0,0;0,0;18,9;0,0;0,0;0,0;0;0
4749;AE020223;ROLO DE PRESSAO MPC2503;PEÇAS;1,0;1,0;0,0;830,5;830,5;830,5;0,0;0;0
475;C2002221;COLAR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4750;D1065725;PLACA DE EXPANSAO;PEÇAS;1,0;1,0;0,0;2998,6;2998,6;2998,6;0,0;0;0
4751;B1404193;TAMPA DA UNIDADE DE LIMPEZA - DSM660;PEÇAS;0,0;0,0;0,0;45,28;0,0;0,0;0,0;0;0
4752;841420R;CARTUCHO DE TONER PRETO TIPO MPC3501;SUPRIMENTOS;4,0;0,0;-4,0;140,75;563,0;0,0;-563,0;16;0
4753;D1476204;UNIDADE DE TRANSF E SEPARAÇÃO MPC3003;PEÇAS;3,0;3,0;0,0;670,02;2010,06;2010,06;0,0;0;0
4754;T334Q800905;COPIADORA MULTIF 3510 RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4755;T333QC01643;COPIADORA MULTIF 3510 RICOH;COPIADORAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4756;S9028900120;SIST.MULT MONOC SHINKA AF5200S;MAQUINAS USADAS;1,0;1,0;0,0;4348,91;4348,91;4348,91;0,0;0;0
4758;T334Q800904;COPIADORA MULTIFUNCIONAL SP3510;COPIADORAS;0,0;0,0;0,0;677,36;0,0;0,0;0,0;0;0
476;52011823;COLAR DO CONJUNTO OPTICO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4760;AE020156;ROLO DE PRESSAO - DSC525;PEÇAS;0,0;0,0;0,0;196,52;0,0;0,0;0,0;0;0
4761;D2233251;BOMBA DE ALIMENTAÇÃO DE TONER BK-DSC525;PEÇAS;0,0;0,0;0,0;336,33;0,0;0,0;0,0;0;0
4763;T3340800903;COPIADORA MULTIFUNCIONAL 3510 RICOH-PINHEIRO;MAQUINAS USADAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4764;T333QB00921;COPIADORA MULTIF SP3510 RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4765;T333QA01713;COPIADORA MULTIF SP3510 RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4766;T333QA01140;COPIADORA MULTIF SP3510 RICOH-CENTEC;COPIADORAS;1,0;1,0;0,0;677,36;677,36;677,36;0,0;0;0
4768;E204R600080;SISTEMA MULTIFUNC COLOR MPC2003SP 120V-SHOP ALDEOT;COPIADORAS;1,0;1,0;0,0;8856,58;8856,58;8856,58;0,0;0;0
477;A2321916;COLAR DO ESPELHO-3222;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
4770;407226R;SISTEMA MULTIFUNC MONO MP401SPF RICOH;COPIADORAS;-1,0;0,0;1,0;4937,11;-4937,11;0,0;4937,11;1;0
4771;841886R;TONER MP401SPF;SUPRIMENTOS;0,0;0,0;0,0;175,0;0,0;0,0;0,0;0;0
4772;AA084000;BUCHA DSC545;PEÇAS;2,0;2,0;0,0;7,13;14,26;14,26;0,0;0;0
4773;AX200308;EMBREAGEM MAGNETICA DSM416;PEÇAS;0,0;0,0;0,0;82,26;0,0;0,0;0,0;0;0
4774;D0899640R;REVELADOR PRETO MPC3001/3501/40501/5501;SUPRIMENTOS;0,0;0,0;0,0;132,65;0,0;0,0;0,0;0;0
4775;D0899660;REVELADOR CYAN MPC3001/3501/40501/5501;SUPRIMENTOS;0,0;0,0;0,0;170,34;0,0;0,0;0,0;0;0
4776;D0899670;REVELADOR MAGENTA MPC3001/3501/40501/5501;SUPRIMENTOS;1,0;1,0;0,0;171,76;171,76;171,76;0,0;0;0
4777;D0899680;REVELADOR AMARELO MPC3001/3501/40501/5501;SUPRIMENTOS;0,0;0,0;0,0;171,76;0,0;0,0;0,0;0;0
4778;D0396119;SUPORTE MPC2050;PEÇAS;0,0;0,0;0,0;26,2;0,0;0,0;0,0;0;0
4779;AX050298;MOTOR DA UNIDADE DE TRANSF INTERMEDIARIA MPC2030;PEÇAS;0,0;0,0;0,0;279,3;0,0;0,0;0,0;0;0
